customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0889,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.66,12.4,Yes
CUST0890,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.75,468.89,Yes
CUST0891,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,83.87,1620.13,No
CUST0892,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.77,693.99,Yes
CUST0893,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,76.0,51.58,Yes
CUST0894,Female,0,No,No,72,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,62.56,4358.11,No
CUST0895,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.53,4001.57,No
CUST0896,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,59.34,525.76,No
CUST0897,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.84,154.98,Yes
CUST0898,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,86.62,475.52,Yes
CUST0899,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.61,177.32,Yes
CUST0900,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.7,146.27,Yes
CUST0901,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),87.08,1378.03,Yes
CUST0902,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.12,965.88,Yes
CUST0903,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,90.25,977.74,No
CUST0904,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.46,7697.13,Yes
CUST0905,Female,0,No,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.0,2200.23,No
CUST0906,Female,1,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.44,6251.39,No
CUST0907,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.78,284.09,No
CUST0908,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,73.87,880.47,No
CUST0909,Female,1,Yes,Yes,20,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),95.1,1800.83,Yes
CUST0910,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,114.51,100.63,Yes
CUST0911,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.62,0.0,Yes
CUST0912,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.89,2288.33,No
CUST0913,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.41,1292.43,No
CUST0914,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,115.74,1501.06,Yes
CUST0915,Female,1,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,97.07,1524.64,Yes
CUST0916,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),75.0,1027.76,No
CUST0917,Female,0,Yes,No,0,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),54.51,60.4,No
CUST0918,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.61,450.1,No
CUST0919,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.76,387.94,Yes
CUST0920,Male,0,Yes,No,2,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),60.92,365.43,No
CUST0921,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.05,6421.86,No
CUST0922,Male,0,No,No,22,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,81.23,1778.61,Yes
CUST0923,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),98.52,3346.9,No
CUST0924,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,86.04,884.77,No
CUST0925,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.01,1004.74,Yes
CUST0926,Male,0,Yes,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,69.81,439.49,No
CUST0927,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.08,101.94,No
CUST0928,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.75,400.19,Yes
CUST0929,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.22,3745.31,No
CUST0930,Male,0,No,No,28,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,83.06,2297.71,No
CUST0931,Female,0,No,No,19,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),95.51,1825.88,No
CUST0932,Male,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),55.23,808.86,No
CUST0933,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,57.38,3487.56,No
CUST0934,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,65.67,61.54,No
CUST0935,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.75,425.47,No
CUST0936,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),86.43,872.51,Yes
CUST0937,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.48,3328.92,Yes
CUST0938,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),93.68,6820.35,Yes
CUST0939,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.84,391.23,Yes
CUST0940,Female,1,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,106.85,5636.18,No
CUST0941,Male,0,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.74,3376.15,No
CUST0942,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.9,513.47,Yes
CUST0943,Male,0,No,No,12,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),89.15,994.31,No
CUST0944,Male,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.12,1117.91,Yes
CUST0945,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.27,6958.66,Yes
CUST0946,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),82.85,325.76,Yes
CUST0947,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.12,2314.76,No
CUST0948,Female,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),112.77,1063.86,Yes
CUST0949,Male,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,80.2,2594.6,No
CUST0950,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),81.66,1124.51,No
CUST0951,Female,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.8,1810.1,Yes
CUST0952,Male,1,No,No,44,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,77.09,3420.57,Yes
CUST0953,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),105.41,4212.44,No
CUST0954,Male,0,No,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.89,1554.53,No
CUST0955,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.13,19.09,No
CUST0956,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.98,3191.21,Yes
CUST0957,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.68,580.85,Yes
CUST0958,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,45.08,617.26,No
CUST0959,Male,0,Yes,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.95,1203.52,No
CUST0960,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,103.73,1288.54,No
CUST0961,Male,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),103.68,1840.03,No
CUST0962,Female,0,No,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.74,2342.7,Yes
CUST0963,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.78,231.24,Yes
CUST0964,Male,1,No,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,96.31,2802.12,No
CUST0965,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.35,1266.73,Yes
CUST0966,Male,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.4,7.21,Yes
CUST0967,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,101.67,443.2,Yes
CUST0968,Female,1,Yes,No,72,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.42,6616.03,No
CUST0969,Male,0,No,Yes,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,61.16,3233.76,No
CUST0970,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.58,2038.52,No
CUST0971,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,62.15,4443.03,No
CUST0972,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.01,16.89,Yes
CUST0973,Male,0,No,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,114.65,1428.89,No
CUST0974,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.13,2052.25,Yes
CUST0975,Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.73,1628.62,Yes
CUST0976,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,110.55,1551.5,Yes
CUST0977,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,85.54,1044.57,No
CUST0978,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.31,642.06,No
CUST0979,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.35,2033.69,Yes
CUST0980,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,88.54,489.28,Yes
CUST0981,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),69.15,1128.54,No
CUST0982,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,92.98,1880.76,Yes
CUST0983,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.97,2291.44,No
CUST0984,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.51,462.16,Yes
CUST0985,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.09,2651.05,No
CUST0986,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),97.08,123.72,Yes
CUST0987,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.07,511.94,No
CUST0988,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.95,4016.91,Yes
CUST0989,Female,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.54,395.34,No
CUST0990,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,58.88,397.81,Yes
CUST0991,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.75,3440.48,No
CUST0992,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.18,2029.97,No
CUST0993,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.05,4542.5,No
CUST0994,Female,0,Yes,No,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.4,1324.59,Yes
CUST0995,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,77.52,1698.21,Yes
CUST0996,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,69.58,1236.86,No
CUST0997,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.34,53.75,Yes
CUST0998,Female,0,No,Yes,7,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.95,475.36,No
CUST0999,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),99.51,1245.11,Yes
